track_name,price,rating_count_tot,prime_genre
Clue Period Tracker: Period & Ovulation Tracker,0,13436,Health & Fitness
7 Minute Workout Pro,0.99,303,Health & Fitness
Forbidden Desert,6.99,78,Games
My Talking Tom,0,123859,Games
Lightbot : Programming Puzzles,2.99,108,Games
ようとん場,0,9,Games
Rayman Fiesta Run,2.99,5078,Games
The Open,0,142,Sports
Can You Escape,0,218024,Games
Mickey Mouse Clubhouse - Color & Play,2.99,452,Entertainment
Mancala Pro,1.99,289,Games
Trials Frontier,0,29090,Games
IntroMate - Intro Maker for iMovie,2.99,386,Photo & Video
Real Steel World Robot Boxing,0,41277,Games
Sago Mini Pet Cafe,2.99,477,Education
Cartwheel by Target,0,14682,Shopping
"Morning — Weather, To-Do, News, and more",0.99,294,Productivity
腾讯新闻HD-最资深的阅读软件,0,77,News
SAMURAI SHODOWN II,2.99,195,Games
Santa Call & Tracker Free - North Pole Command,0,1458,Entertainment
EPOCH.2,0.99,3525,Games
Ab in den Urlaub – Pauschalreisen günstig buchen,0,22,Travel
Stylish School Timetable,0,7,Education
My Talking Pet,1.99,9035,Entertainment
Riptide GP2,1.99,3311,Games
Lotto Out! - Mexican Loteria,0.99,26,Games
. Calculator .,0,1525,Utilities
SimpleRockets,2.99,1436,Games
rymdkapsel,3.99,1622,Games
Tomb Raider I,0.99,702,Games
Teen Titans Go Arcade,0,897,Games
Canon PRINT Inkjet/SELPHY,0,689,Photo & Video
Math 42,0,248,Education
Fishdom,0,39217,Games
LEGO? The Lord of the Rings?,4.99,2054,Games
"Tile - Find & track your lost phone, wallet, keys",0,5684,Lifestyle
Hunter Island: Monsters & Dragons,0.99,5305,Games
12 Minute Athlete HIIT Workouts,2.99,362,Health & Fitness
"Retale - Coupons, Weekly Ads & Stores Nearby",0,4861,Shopping
movieStudio-Video Editor&Slideshow Maker(pro),2.99,1033,Utilities
Battleheart Legacy,4.99,3376,Games
RealTimes: Video Maker,0,1274,Photo & Video
The Room Two,1.99,36809,Games
Move to measure - Flying Ruler,1.99,1702,Utilities
Game of War - Fire Age,0,107916,Games
Rhonna Designs,1.99,2971,Photo & Video
Ninja Kid Run VR: Runner & Racing Games For Free,0,15399,Games
Air Video HD - Now with multitasking and PiP support!,5.99,3610,Photo & Video
"健康献立レシピ提案 オーガニック “Ohganic""",0,1,Food & Drink
洋码头—正品保证海外买手带你全球购洋货,0,41,Shopping
"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",2.99,9,Entertainment
My Little Pony - A Canterlot Wedding,2.99,273,Book
djay 2,4.99,4511,Music
djay 2 for iPhone,1.99,3431,Music
School Lunch Food!,0,488,Games
WinZip Full Version - The leading zip unzip and cloud file management tool,4.99,150,Utilities
Rebuild 3: Gangs of Deadsville,4.99,238,Games
Clip Video Download Pro.,6.99,530,Photo & Video
VVebo - 微博客户端,0.99,259,Social Networking
Burger Shop,0.99,299,Games
Vainglory,0,23779,Games
Tayasui Sketches Pro,4.99,1761,Productivity
Blackbar,2.99,409,Games
Boom Beach,0,241929,Games
Caveman Feast - 250 Paleo Recipes,2.99,1501,Food & Drink
WGT Golf Game by Topgolf,0,53285,Games
Step Out Of Bed! Smart alarm clock to get awake early with a tricky and awakening steps counter - Best alarm app to wake up on time with alarmy music ringtone,1.99,6696,Lifestyle
High 5 Casino - Real Vegas Slots!,0,9930,Games
Alice Trapped in Wonderland,0.99,317,Games
RoomScan Pro - The app that draws floor plans by itself,4.99,1476,Utilities
Top Hat Lecture,0,668,Education
Automo Camera,0.99,5,Photo & Video
MARVEL Spider-Man Unlimited,0,64586,Games
OfficeSuite Pro (Mobile Office),14.99,896,Business
Skinseed - Skin Creator for Minecraft Skins,0,5222,Entertainment
Kiosk Photo Transfer by Fujifilm,0,58,Photo & Video
Skip-Bo? Pro - The Classic Family Card Game,1.99,10239,Games
Dr. Panda's Airport,2.99,352,Education
VHS Camcorder,2.99,613,Photo & Video
KICK: Official Football Card Trader,0,2641,Sports
Candy Blast Mania,0,81648,Games
7 Minute Workout Challenge,2.99,4137,Health & Fitness
Photo Quilt - Auto Collage Maker,0,599,Photo & Video
本気で英会話！ペラペラ英語　英単語?リスニング?TOEICの学習にも！,0.99,6,Education
DEVICE 6,3.99,2036,Games
Colossatron: Massive World Threat,0.99,2817,Games
Rabbids Big Bang,0.99,598,Games
Gods Of Rome,0,5526,Games
Google Home,0,9303,Entertainment
Batman: Arkham Origins,0,27738,Games
Cut the Rope 2,1.99,12376,Games
Talisman,1.99,511,Games
SUBURBIA City Building Board Game,4.99,217,Games
The Human Body by Tinybop,3.99,1922,Education
My PlayHome Stores,2.99,1582,Entertainment
Voice Recorder (FREE),0,4640,Utilities
Fairway Solitaire Blast,0,110062,Games
Runtastic Six Pack Abs Workout & Core Trainer,0,4283,Health & Fitness
Cops N Robbers (FPS) - Block Survival Multiplayer,0,27122,Games
Spider Solitaire ?,0,145,Games
Telegram Messenger,0,7573,Social Networking
Sonic & All-Stars Racing Transformed,0,9109,Games
UC浏览器HD,0,78,Utilities
buddhify - modern mindfulness for busy lives,4.99,501,Health & Fitness
Squaready for Video - Convert Rectangle Movie Clip into Square Shape for Instagram,0,778,Photo & Video
Stop - Fun Categories Word Game,0,8516,Games
République,1.99,7078,Games
Doom and Destiny,2.99,725,Games
PicLab Studio - Creative Editing & Graphic Design,2.99,20200,Photo & Video
Facetune for iPad,5.99,1718,Photo & Video
IQ Test - Pro Edition,2.99,529,Games
"Hopster: Kids TV, Nursery Rhymes, Music, Fun Games",0,58,Education
腾讯欢乐麻将全集,0,205,Games
SlideStory - Create a slideshow movie and a snap video,0,220,Photo & Video
Toca Cars,2.99,1238,Education
Mimpi,0,816,Games
Daniel Tiger’s Day & Night,0,314,Education
Disneynature Explore,0,202,Entertainment
JD Sports,0,18,Shopping
ABC Ninja - The Alphabet Slicing Game for Kids,0.99,172,Education
Cascade: Fun Spin and Match Puzzle Game,0,60488,Games
Font Candy+ Typography - Editor Add Text To Photos,2.99,9021,Photo & Video
Octagon - A Minimal Arcade Game with Maximum Challenge,1.99,1072,Games
AdBlock,1.99,1477,Utilities
Nowait Guest,0,1625,Food & Drink
Google Play Music,0,10118,Music
Frozen Free Fall,0,50593,Games
Castle Clash: Brave Squads,0,47963,Games
Assassin's Creed Pirates,0,23895,Games
Lost Echo,2.99,684,Games
IXL - Math and English,0,3546,Education
"Budget- Expense Tracker,Bill Reminder,Debt Manager",0.99,173,Finance
Capital One for iPad,0,21858,Finance
Piano - Play Keyboard Music Games with Magic Tiles,0,1636,Music
Quik – GoPro Video Editor to edit clips with music,0,28654,Photo & Video
myCANAL - la TV by CANAL en direct et replay,0,118,Entertainment
ProCamera.,4.99,1525,Photo & Video
ULTRA4 Offroad Racing,1.99,205,Games
Ace Fishing: Wild Catch,0,65831,Games
Icycle: On Thin Ice,2.99,2347,Games
3D Anatomy,3.99,91,Medical
War Commander: Rogue Assault,0,3858,Games
Electric RC Sim,2.99,209,Games
Shadow Fight 2,0,99206,Games
Calendars 5 - Daily Planner and Task Manager,6.99,11768,Productivity
Flick Kick Football Legends,0,11250,Games
Chatous - Chat with new people,0,1609,Social Networking
Fitness and Bodybuilding by VGFIT,0.99,364,Health & Fitness
Geometry Dash Lite,0,370370,Games
QR Code Reader by Scan,0,1452,Utilities
Feed Me Oil 2,0.99,296,Games
Race The Sun,4.99,602,Games
Articulation Test Center Pro,59.99,29,Education
TunesFlow - Music Player with Equalizer,3.99,63,Music
Deemo,1.99,15855,Games
Pocket Troops,0,1005,Games
Pandemic: The Board Game,2.99,1259,Games
Panda Pop,0,41214,Games
Mindfulness Daily,1.99,1245,Health & Fitness
Magic Tower Touch,0.99,91,Games
Slam Dunk Basketball 2 - Play & Do Good,0,2963,Games
100 PICS Coloring - free color in book game app,0,1929,Games
Ever - Capture Your Memories,0,12755,Productivity
Royal Revolt 2 – Defend Your Castle,0,25152,Games
My Boo - Virtual Pet with Mini Games for Kids,0,55783,Games
Starfall FREE,0,1019,Education
Jet Car Stunts 2,0,1862,Games
Oceanhorn ?,7.99,4336,Games
Bose SoundTouch,0,3687,Music
Dreii,3.99,148,Games
WordBrain,0,391401,Games
GANMA! - 漫画が制限ナシで読み放題のマンガアプリ,0,31,Book
QQ International,0,274,Social Networking
"DraftKings - Daily Fantasy Golf, Baseball, & More",0,20251,Sports
FOX Sports GO,0,13898,Sports
Forge of Empires,0,15617,Games
Square Cash - Send Money for Free,0,23775,Finance
Cops N Robbers (Jail Break) - Survival Mini Game,0,6013,Games
Star Chart Infinite,4.99,257,Education
"Foundations Memory Work Tutorials, Cycle 2",15.99,88,Education
Cooking Fever,0,107797,Games
PICTLOGICA FINAL FANTASY,0,154,Games
Papa's Freezeria HD,2.99,2535,Games
SafeTrek - Personal Safety,0,2227,Lifestyle
Driving test 2017,0,5,Education
Force Saber of Light,0,5424,Entertainment
ZaZa Remote-Universal Remote Control,0,83,Utilities
Jam League,0,4361,Games
一骑当千OL-万人国战（Legend Of Warrior）,0,151,Games
Fantastical 2 for iPhone - Calendar and Reminders,4.99,5405,Productivity
Toca Mini,2.99,536,Education
Swamp Attack,0,16968,Games
QuizUp?,0,72989,Games
Epic! - Unlimited Books for Kids,0,6676,Education
Dominos Pro,1.99,1072,Games
FINAL FANTASY VI,14.99,2998,Games
FireChat,0,1037,Social Networking
DoorDash - Food Delivery,0,25947,Food & Drink
Touchgrind Skate 2,4.99,2816,Games
Block Fortress: War,1.99,1889,Games
Broken Sword 5 - the Serpent's Curse,6.99,199,Games
Blocky Roads,0.99,3282,Games
Optical Inquisitor 17+,0.99,12099,Games
comico/人気オリジナル漫画が毎日更新！/コミコ,0,62,Book
Trial Xtreme 4,0,3403,Games
The Occupant,0.99,155,Games
Hidden City?: Mystery of Shadows,0,37304,Games
"Ebates: Cash Back, Coupons & Rebate Shopping App",0,12617,Shopping
FizzUp – Online Fitness Trainer,0,5,Health & Fitness
Trivia Crack (No Ads),2.99,77370,Games
Pitu,0,968,Photo & Video
"Funny Veggies! Educational games for children and babies: logic, counting, colors, sums. Development for preschoolers, activities for kids (2, 3, 4, 5 year: baby, boy and girl)!",3.99,6,Education
Lep's World 3,0,11341,Games
"Flipp - Weekly Ads, Shopping List, and Coupons",0,6677,Shopping
WEAR - Fashion Lookbook,0,66,Shopping
"Police Lights 3 - Fire Truck, Police and Paramedic Sirens",0.99,12,Entertainment
Battle Supremacy,4.99,3124,Games
Christmas Countdown 2017,0,334,Entertainment
Sunday Lawn Seasons,0.99,1420,Games
FACIE,0,514,Photo & Video
TCS NYC Marathon,0,43,Sports
Cookie Jam,0,52831,Games
LEGO? Star Wars?:  The Complete Saga,0,19340,Games
THE KING OF FIGHTERS '97,2.99,681,Games
Monument Valley,3.99,24909,Games
Pan Book 2: Chasing the Keeper,5.99,394,Book
Green Screen by Do Ink,2.99,257,Education
Hue Halloween for Philips Hue,1.99,54,Entertainment
ProCam 4 - Manual Camera + RAW,4.99,5150,Photo & Video
Toca Hair Salon Me,2.99,895,Entertainment
Christmas Dentist Doctor Kid Games (Girls & Boys),0,6917,Games
Double Dragon Trilogy,2.99,427,Games
Sago Mini Ocean Swimmer,2.99,690,Education
Disney Magic Kingdoms,0,17213,Games
XFINITY Stream,0,14198,Entertainment
Hitman GO,4.99,8673,Games
Disney Applause,0,1654,Entertainment
秀色秀场-网红直播 聊天交友,0,6,Social Networking
Timeline Builder: Create Custom Timelines,1.99,21,Education
SHOWROOM - video live streaming,0,20,Entertainment
God of Light,1.99,3542,Games
Super Why! Phonics Fair,3.99,72,Education
Beat the Boss 3 (17+),0.99,507,Games
Cut the Rope: Time Travel Free,0,4327,Games
Xbox,0,72187,Entertainment
Raildale - Railroad & Railway Building Game,2.99,61,Games
A Dark Room,0.99,29540,Games
Arise: Beat Procrastination & dominate todo lists!,2.99,52,Productivity
LEGO? Marvel Super Heroes: Universe in Peril,4.99,1784,Games
美团外卖-甜点生鲜等零食配送，鲜花蛋糕准时必达,0,225,Food & Drink
"FandangoNOW - Movies + TV - anytime, anywhere",0,787,Entertainment
Farming Simulator 14,0,3615,Games
VivaVideo - Best Video Editor & Photo Movie Maker,0,10618,Photo & Video
Ski Safari: Adventure Time - Stunt Skiing Endless Runner with Finn and BMO,0.99,3699,Games
Literacy Leveler,4.99,196,Education
Detective Grimoire,1.99,439,Games
Dr. Panda Bus Driver,2.99,536,Education
Dr. Panda Home,2.99,691,Education
Red－shop the world,0,768,Shopping
PDF Pro 2 - The ultimate PDF app,4.99,149,Business
我的密码-极简账号备忘录，安全记录管家,1.99,2,Productivity
Blek,2.99,20144,Games
"PDF Expert 6: Read, annotate & edit PDF documents",9.99,15248,Productivity
bergfex/Ski PRO,2.99,9,Weather
MONSTER HUNTER FREEDOM UNITE for iOS,14.99,2170,Games
Pocket Stables,4.99,160,Games
GraphNCalc83,6.99,311,Education
Team Umizoomi: Math Racer HD,4.99,169,Education
Google Play Movies & TV,0,1195,Entertainment
MixChannel,0,6,Photo & Video
Alpha Omega,0,2892,Games
Toca Lab: Elements,2.99,1689,Entertainment
Wallpapers for Me - Themes & Background Images,0,16925,Entertainment
Pimp Your Screen - Custom Themes & Wallpapers,1.99,6424,Lifestyle
"Weather Live - Weather Forecast, Radar and Alerts",4.99,28497,Weather
Weather Live Free - Weather Forecast & Alerts,0,35702,Weather
Emoji Keyboard for Me - Free Emoji Keyboard Themes,0,4162,Utilities
Emoji Keyboard for Me - Keyboard Themes & Emojis,2.99,2167,Utilities
Pimp Your Sound,1.99,425,Music
Calculator Pro for iPad - Scientific Calculator,2.99,6645,Utilities
Calculator Pro for iPad Free - Smart Calculator,0,47803,Utilities
Alarm Clock for Me - Best Wake Up Music & Clock,0,4959,Utilities
Alarm Clock for Me - Sleep Timer & Event Countdown,3.99,1635,Utilities
"Notepad+: Take Notes, Annotate and Write on PDF",14.99,6288,Productivity
NOAA Radar Pro – Weather Alerts & Forecast,3.99,28032,Weather
NOAA Weather Radar - Weather Forecast & HD Radar,0,45696,Weather
Serato Remote Mini,4.99,50,Music
NightCap Camera,1.99,128,Photo & Video
新概念英语2015最新版-英美全四册,0.99,6,Education
InstaVideo Pro - Add background music to videos,1.99,51,Utilities
Skateboard Party 2,1.99,187,Games
Cursive Writing Wizard - Kids Learn to Write Letters & Words,4.99,121,Education
AJ Jump: Animal Jam Kangaroos!,1.99,834,Games
Calculator HD - the missing calculator on your iPad,1.99,42,Utilities
Weaphones: Firearms Simulator Volume 2,2.99,481,Games
Skyline Skaters,0,11785,Games
Pakka Pets Village - Build a Cute Virtual Pet Town,0,11933,Games
"Blokus? – Attack, Block & Defend!",1.99,423,Games
MetaMoJi Note Lite,0,93,Productivity
Grand Theft Auto: San Andreas,6.99,32533,Games
Waterlogue,3.99,1827,Photo & Video
7 Minute Workout Challenge HD for iPad,2.99,258,Health & Fitness
Hard Time VIP (Prison Sim),4.99,276,Games
AngerForce - Strikers,3.99,22,Games
Power Ping Pong,4.99,69,Games
懂球帝 - 足球迷必备神器,0,439,Sports
Disney Movies Anywhere: Watch Your Disney Movies!,0,15900,Entertainment
"FXNOW - Full Episodes, Movies, and Stream Live TV",0,9496,Entertainment
Angry Birds Epic RPG,0,84680,Games
Criminal Case,0,63291,Games
Spider: Rite of the Shrouded Moon,4.99,155,Games
航旅纵横PRO-官方航班动态、手机值机、机票,0.99,197,Travel
TV App,0.99,195,Lifestyle
YouCam Perfect - Photo & Selfie Editor,0,4293,Photo & Video
MiP App,0,4350,Entertainment
宜搜小说-亿万网友共享高品质阅读离线追更,0,201,Book
Hide N Seek : Mini Multiplayer Game,0,10358,Games
Stick & MojiMe New,0.99,10,Lifestyle
Bowling King,0,60271,Games
Microtrip,0,1551,Games
Pointless Quiz,1.99,32,Games
LEGO? Star Wars?:  Microfighters,0.99,139,Games
Date & Time Photo Stamp,0.99,21,Photo & Video
LEGO? Friends,4.99,400,Games
News Pro - Breitbart Edition,0.99,244,News
Ducky Fuzz,0.99,1,Games
FilmStory - For All Your Video Editing Needs,0,66,Photo & Video
Kahuna,0.99,59,Games
MiFlight? – Airport security line wait times at checkpoints for domestic and international travelers,0,493,Travel
WWE SuperCard,0,13842,Games
iA Writer,3.99,541,Productivity
Shadowmatic,3.99,6136,Games
Dungeon Boss,0,20980,Games
Motorsport Manager,1.99,2394,Games
ChineseSkill -Learn Mandarin Chinese Language Free,0,6077,Education
"GoodReader - PDF Reader, Annotator and File Manager",4.99,4756,Productivity
miCal - the missing calendar with reminders,1.99,245,Productivity
Naughty Kitties,0,4162,Games
FlixBus - bus travel in Europe,0,92,Travel
GoodNotes 4 - Notes & PDF,7.99,7004,Productivity
Isabelle Dance Studio,0.99,178,Games
Threes!,2.99,18494,Games
The Amazing Spider-Man 2,6.99,8843,Games
Santa was in my House! Catch Santa Camera,0.99,2,Games
Fonta,0.99,217,Photo & Video
Effects Studio,1.99,64,Photo & Video
"Quick Fit - 7 Minute Workout, Abs, and Yoga",0,407,Health & Fitness
First Strike 1.3,3.99,1016,Games
R.B.I. Baseball 14,4.99,4459,Games
Shadow Blade,1.99,503,Games
J&J Official 7 Minute Workout,0,4861,Health & Fitness
Heart of Vegas Slots – Casino Slot Machine Games,0,19355,Games
Mixgram - Picture Collage Maker - Pic Photo Editor,0,54282,Photo & Video
"Yoshirt - Design Your Own Custom Tshirt, Tote Bag, Socks and More",0,1849,Lifestyle
Farming USA,1.99,987,Games
Patrick Kane's MVP Hockey,3.99,849,Games
宜人贷借款,0,12,Finance
AG Drive,3.99,1218,Games
Jodel,0,1193,Social Networking
Block Сity Wars: game and skin export to minecraft,0,13097,Games
KORG Gadget,39.99,1297,Music
"Warhammer 40,000: Deathwatch - Tyranid Invasion",1.99,2917,Games
Jurassic World?: The Game,0,149138,Games
Card Wars - Adventure Time Card Game,3.99,13245,Games
开心消消乐?,0,40,Games
"Logos Quiz -Guess the most famous brands, new fun!",0,58640,Games
VPN SecureLine - privacy & security by Avast,0,1534,Utilities
feather for Twitter,2.99,22,Social Networking
ゆるドラシル -本格派神話RPG-,0,14,Games
QRコードリーダー for iPhone - 無料で使えるQRコード読み取り用アプリ,0,1,Productivity
Crazy Taxi? City Rush,0,22877,Games
Disco Zoo,0,24999,Games
Staccal 2 - Calendars and Reminder,0.99,14,Productivity
Slice Fractions,3.99,834,Education
Mimitos Virtual cat with minigames,0,8899,Games
Jumpy Horse Show Jumping,2.99,746,Games
Tengami,3.99,703,Games
Drillbook Next Reader,2.99,7,Music
Carp Fishing Simulator,4.99,39,Games
Dr. Panda's Restaurant 2,2.99,3821,Education
"平安好车主-用车助手,安全管家",0,5,Lifestyle
工银融e联,0,13,Finance
Nintype,4.99,813,Productivity
MarcoPolo Ocean,0,529,Education
